distance_km,prep_time,active_orders,available_riders,traffic,weather,demand,time_hour,expected_eta,actual_delivery_time,delay_minutes,delayed
0.78,19,24,6,Low,Clear,Low,22,29.12,31.17,2.05,0
3.03,23,5,5,Low,Clear,Medium,12,42.12,43.82,1.7,0
8.69,22,21,6,High,Clear,High,17,63.76,86.51,22.75,1
6.98,5,27,9,High,Clear,High,14,39.92,60.65,20.73,1
6.2,13,14,10,Low,Clear,Medium,12,44.8,49.25,4.45,0
1.13,25,14,4,High,Clear,Medium,11,36.52,54.51,17.99,1
4.51,26,12,4,Low,Clear,Medium,15,51.04,56.58,5.54,0
10.45,27,11,3,Low,Clear,Medium,10,75.8,87.21,11.41,0
0.86,35,11,5,Medium,Rain,Low,18,45.44,52.13,6.69,0
5.06,25,16,7,Low,Clear,Medium,21,52.24,58.44,6.2,0
11.37,22,26,8,High,Clear,Low,13,74.48,88.18,13.7,0
1.09,15,29,3,Low,Rain,Medium,16,26.36,42.47,16.11,1
9.12,16,25,3,Medium,Clear,Medium,22,59.48,74.49,15.01,1
3.46,30,3,1,Low,Rain,Medium,18,50.84,65.39,14.55,1
10.47,19,9,2,Low,Storm,Medium,14,67.88,89.12,21.24,1
9.08,27,22,1,Low,Clear,Medium,21,70.32,84.35,14.03,0
10.69,8,16,3,High,Clear,Medium,8,57.76,76.57,18.81,1
2.98,8,10,8,Medium,Clear,High,16,26.92,39.29,12.37,1
6.61,11,9,9,Medium,Clear,Medium,11,44.44,56.19,11.75,1
9.46,11,3,11,Low,Clear,Low,10,55.84,56.26,0.42,0
3.33,23,9,6,Low,Clear,High,15,43.32,54.59,11.27,1
3.15,24,12,6,Low,Rain,Low,18,43.6,48.65,5.05,0
0.81,22,12,10,Medium,Clear,Low,19,32.24,41.02,8.78,1
11.52,13,16,2,Low,Rain,Low,19,66.08,79.09,13.01,0
8.67,22,8,7,Low,Clear,Medium,12,63.68,69.39,5.71,0
7.81,8,6,9,Medium,Clear,Medium,14,46.24,51.57,5.33,0
9.06,19,26,6,Medium,Clear,Medium,9,62.24,71.27,9.03,0
6.61,9,12,3,Low,Clear,High,17,42.44,57.98,15.54,1
5.98,7,7,7,Low,Clear,Medium,20,37.92,44.44,6.52,0
5.67,10,19,11,Low,Clear,Low,15,39.68,48.32,8.64,1
7.87,8,16,3,Medium,Clear,Medium,12,46.48,57.71,11.23,1
2.82,19,17,7,Low,Clear,Medium,12,37.28,44.65,7.37,0
10.71,21,6,1,Medium,Clear,Medium,17,70.84,84.99,14.15,0
9.84,23,21,3,Low,Clear,Medium,18,69.36,79.08,9.72,0
4.52,18,5,9,High,Clear,Medium,15,43.08,56.08,13.0,1
7.15,10,25,6,High,Clear,Medium,11,45.6,64.36,18.76,1
2.12,5,12,3,Low,Clear,Medium,14,20.48,28.55,8.07,1
11.68,27,12,4,Medium,Clear,High,12,80.72,96.19,15.47,0
10.88,35,11,2,Low,Rain,Low,9,85.52,98.38,12.86,0
11.1,13,12,9,Medium,Clear,Low,14,64.4,73.06,8.66,0
4.32,11,19,11,Medium,Clear,Medium,20,35.28,47.47,12.19,1
2.45,14,14,2,Medium,Clear,High,17,30.8,51.5,20.7,1
2.94,11,3,3,Low,Clear,Medium,10,29.76,37.08,7.32,1
1.54,11,16,10,Low,Clear,Medium,20,24.16,29.22,5.06,1
1.88,20,8,10,Medium,Clear,High,11,34.52,48.2,13.68,1
1.32,29,3,9,Medium,Rain,Medium,17,41.28,49.78,8.5,1
11.88,27,25,8,Medium,Storm,Medium,16,81.52,101.76,20.24,1
1.35,34,9,10,Medium,Clear,Medium,18,46.4,53.05,6.65,0
2.02,16,17,5,Medium,Clear,Medium,19,31.08,41.4,10.32,1
10.01,20,5,10,Medium,Clear,Medium,12,67.04,72.93,5.89,0
7.17,16,10,10,High,Clear,High,19,51.68,69.88,18.2,1
9.41,6,11,3,Medium,Clear,Low,16,50.64,59.49,8.85,0
7.76,17,4,1,High,Rain,Low,13,55.04,75.25,20.21,1
10.65,13,29,6,High,Clear,Medium,9,62.6,81.23,18.63,1
7.84,19,9,9,Low,Clear,Medium,16,57.36,57.31,-0.05,0
6.5,9,17,10,Medium,Clear,Medium,14,42.0,48.8,6.8,0
8.7,27,16,2,Medium,Clear,High,15,68.8,90.61,21.81,1
5.65,31,12,5,Low,Clear,Medium,18,60.6,66.29,5.69,0
4.48,34,17,9,Medium,Clear,High,18,58.92,71.87,12.95,1
5.88,7,16,1,Low,Clear,Low,10,37.52,50.67,13.15,1
2.45,8,2,8,Medium,Clear,Low,12,24.8,27.92,3.12,0
9.66,34,20,4,Low,Clear,Medium,21,79.64,87.48,7.84,0
3.5,31,3,1,Medium,Rain,Medium,16,52.0,69.03,17.03,1
2.27,23,13,3,Medium,Clear,Low,14,39.08,53.49,14.41,1
3.33,14,10,9,Medium,Clear,Low,22,34.32,40.79,6.47,0
10.18,21,13,10,Low,Rain,Medium,18,68.72,77.71,8.99,0
4.3,21,2,1,Medium,Clear,Medium,20,45.2,61.53,16.33,1
8.39,31,21,6,Low,Clear,Medium,15,71.56,75.05,3.49,0
10.35,21,12,3,Low,Clear,High,10,69.4,81.61,12.21,0
1.39,5,1,8,Low,Clear,Low,18,17.56,18.67,1.11,0
9.3,26,0,9,High,Clear,Medium,20,70.2,83.19,12.99,0
4.04,29,16,11,Low,Rain,Low,16,52.16,62.77,10.61,1
2.99,14,19,4,Medium,Clear,Low,14,32.96,41.69,8.73,1
8.42,8,16,4,High,Clear,Medium,9,48.68,68.77,20.09,1
10.96,9,21,4,Low,Clear,Medium,11,59.84,70.65,10.81,0
3.89,31,22,9,High,Clear,Medium,21,53.56,71.25,17.69,1
7.04,18,26,5,Low,Clear,Medium,10,53.16,62.01,8.85,0
3.83,21,29,1,Low,Clear,High,17,43.32,63.54,20.22,1
6.87,34,26,11,Low,Clear,Low,17,68.48,69.73,1.25,0
7.65,6,23,2,Medium,Rain,Medium,15,43.6,64.9,21.3,1
7.52,11,12,11,High,Clear,Medium,22,48.08,64.34,16.26,1
7.67,30,15,2,Medium,Rain,Low,18,67.68,84.85,17.17,1
2.05,21,18,6,Medium,Rain,Medium,22,36.2,49.93,13.73,1
8.48,5,5,4,Low,Rain,Low,11,45.92,53.86,7.94,0
8.26,26,20,8,High,Storm,Low,19,66.04,86.31,20.27,1
8.35,9,17,5,Medium,Clear,Low,19,49.4,59.74,10.34,1
1.35,29,15,5,Low,Clear,Low,21,41.4,42.42,1.02,0
5.64,29,25,6,High,Clear,High,14,58.56,80.34,21.78,1
5.2,30,20,11,Low,Clear,High,12,57.8,70.16,12.36,1
1.5,19,27,3,Low,Clear,Medium,20,32.0,43.37,11.37,1
3.06,13,29,3,Low,Clear,Medium,18,32.24,46.54,14.3,1
5.57,32,24,1,Low,Rain,High,12,61.28,83.39,22.11,1
9.04,22,8,9,Medium,Rain,Medium,12,65.16,77.0,11.84,0
3.23,24,5,8,Medium,Clear,Medium,19,43.92,51.56,7.64,0
10.04,9,8,7,High,Clear,Medium,16,56.16,69.61,13.45,1
6.78,24,21,1,Low,Clear,High,21,58.12,81.82,23.7,1
9.24,22,25,9,Medium,Clear,Medium,17,65.96,76.28,10.32,0
5.93,14,26,9,Medium,Clear,Low,22,44.72,49.35,4.63,0
6.24,28,20,11,Medium,Clear,Medium,12,59.96,69.35,9.39,0
7.63,9,20,11,Medium,Clear,Low,19,46.52,54.78,8.26,0
11.17,27,28,3,Medium,Clear,Low,10,78.68,91.53,12.85,0
6.16,34,20,8,Medium,Clear,Medium,18,65.64,78.68,13.04,0
6.58,22,4,5,High,Clear,Medium,14,55.32,71.08,15.76,1
7.42,8,15,7,Low,Clear,Low,15,44.68,47.04,2.36,0
8.98,22,10,4,Medium,Storm,Medium,20,64.92,80.56,15.64,1
1.33,21,19,8,Medium,Clear,Medium,9,33.32,41.55,8.23,1
6.43,22,19,11,Low,Rain,Low,11,54.72,61.46,6.74,0
6.04,13,8,8,Low,Clear,High,16,44.16,49.63,5.47,0
11.1,24,8,11,High,Clear,Medium,14,75.4,89.26,13.86,0
6.18,13,2,11,Low,Storm,Medium,16,44.72,58.96,14.24,1
5.89,22,8,2,Low,Rain,Low,14,52.56,63.85,11.29,1
11.57,23,24,11,Medium,Clear,High,8,76.28,92.17,15.89,1
5.68,25,19,10,Low,Rain,High,22,54.72,66.44,11.72,1
2.58,29,28,5,Low,Clear,Low,18,46.32,52.28,5.96,0
2.99,32,27,7,Low,Rain,Medium,17,50.96,61.84,10.88,1
1.59,29,25,7,Low,Clear,Medium,10,42.36,50.84,8.48,1
0.51,29,5,9,Low,Rain,Low,10,38.04,43.49,5.45,0
5.47,31,10,9,Medium,Rain,Medium,16,59.88,73.68,13.8,1
9.35,12,1,2,Low,Rain,High,8,56.4,72.86,16.46,1
8.93,14,2,1,Low,Rain,Medium,15,56.72,72.14,15.42,1
0.87,21,6,3,Medium,Clear,High,21,31.48,46.66,15.18,1
7.05,19,8,6,Low,Clear,Low,21,54.2,58.07,3.87,0
2.27,26,0,10,Low,Clear,High,15,42.08,47.31,5.23,0
11.32,5,25,8,Low,Rain,High,11,57.28,71.87,14.59,1
2.42,9,15,2,Low,Clear,Low,9,25.68,37.15,11.47,1
7.71,28,19,8,Low,Clear,Medium,10,65.84,71.68,5.84,0
4.25,30,19,6,Low,Rain,Medium,12,54.0,61.12,7.12,0
7.88,14,29,5,High,Clear,High,16,52.52,74.5,21.98,1
5.24,14,4,9,High,Rain,Low,18,41.96,58.54,16.58,1
9.24,22,10,4,High,Rain,Medium,14,65.96,81.42,15.46,1
3.15,19,9,7,Low,Clear,Medium,20,38.6,43.6,5.0,0
10.92,10,16,3,Medium,Clear,Medium,10,60.68,73.61,12.93,1
6.25,20,15,5,Medium,Clear,Medium,14,52.0,61.66,9.66,0
9.2,30,23,7,Low,Clear,Medium,17,73.8,80.7,6.9,0
10.27,27,16,7,High,Storm,High,8,75.08,105.2,30.12,1
11.99,30,7,11,Medium,Clear,Low,21,84.96,90.47,5.51,0
3.08,24,16,4,Low,Clear,High,22,43.32,57.54,14.22,1
3.8,32,28,10,High,Clear,Medium,19,54.2,75.37,21.17,1
3.38,12,17,9,Low,Rain,High,18,32.52,45.98,13.46,1
3.52,6,17,4,Medium,Clear,Low,11,27.08,35.76,8.68,1
7.2,8,5,2,Low,Rain,Medium,10,43.8,57.55,13.75,1
11.93,35,0,3,Low,Storm,High,11,89.72,109.86,20.14,1
11.89,24,6,8,High,Clear,Medium,10,78.56,90.45,11.89,0
6.56,12,0,9,Medium,Clear,Low,16,45.24,49.71,4.47,0
7.85,31,13,7,Low,Clear,Medium,22,69.4,74.49,5.09,0
10.39,14,26,8,Medium,Rain,Low,18,62.56,73.92,11.36,0
11.23,23,13,2,High,Clear,Low,21,74.92,92.14,17.22,1
2.84,12,19,6,High,Rain,Medium,22,30.36,48.91,18.55,1
6.58,7,25,10,High,Rain,High,17,40.32,67.83,27.51,1
10.08,13,22,5,High,Clear,Medium,9,60.32,76.99,16.67,1
3.99,12,19,10,Medium,Clear,Low,21,34.96,45.05,10.09,1
5.56,22,23,2,Low,Storm,Low,16,51.24,70.1,18.86,1
11.83,5,8,11,High,Rain,Medium,16,59.32,74.65,15.33,1
11.83,12,12,9,Low,Clear,Low,22,66.32,69.1,2.78,0
10.92,22,11,7,Low,Clear,High,18,72.68,79.5,6.82,0
9.68,17,23,7,Low,Clear,Low,9,62.72,68.53,5.81,0
3.6,24,12,11,Low,Clear,Low,19,45.4,47.38,1.98,0
4.19,25,28,5,Medium,Rain,Medium,22,48.76,66.07,17.31,1
6.79,34,5,2,High,Clear,Low,11,68.16,88.03,19.87,1
6.95,30,5,11,Medium,Rain,Medium,14,64.8,72.33,7.53,0
6.31,12,21,2,Medium,Clear,Medium,9,44.24,60.52,16.28,1
7.82,26,22,8,Low,Rain,Low,18,64.28,69.26,4.98,0
5.2,24,20,3,Medium,Clear,Medium,10,51.8,71.12,19.32,1
9.12,23,9,11,Low,Rain,Medium,14,66.48,73.4,6.92,0
4.34,29,0,11,Low,Clear,Medium,17,53.36,53.73,0.37,0
4.3,9,9,6,Medium,Rain,Low,20,33.2,46.48,13.28,1
1.96,16,13,6,Medium,Clear,Medium,12,30.84,38.99,8.15,1
2.67,30,12,6,Low,Clear,Medium,21,47.68,49.84,2.16,0
10.28,32,27,5,Low,Clear,Low,8,80.12,83.2,3.08,0
5.63,6,25,11,Low,Clear,Low,10,35.52,40.81,5.29,0
3.12,19,23,4,Medium,Clear,Low,9,38.48,49.17,10.69,1
9.23,13,0,11,Low,Clear,Low,19,56.92,55.25,-1.67,0
6.87,10,3,8,Low,Clear,Low,13,44.48,44.11,-0.37,0
0.74,6,13,11,High,Clear,High,8,15.96,35.67,19.71,1
4.14,21,18,7,Medium,Clear,Medium,19,44.56,57.81,13.25,1
2.54,25,20,10,Low,Clear,Medium,12,42.16,49.83,7.67,0
8.04,21,8,6,Medium,Clear,Low,18,60.16,64.63,4.47,0
3.66,16,3,6,Low,Clear,Low,16,37.64,37.78,0.14,0
1.25,28,9,3,Low,Rain,Medium,9,40.0,53.34,13.34,1
1.13,25,23,3,Medium,Clear,Medium,17,36.52,55.48,18.96,1
7.19,33,29,1,Low,Clear,High,20,68.76,87.35,18.59,1
0.75,15,28,5,Low,Rain,Low,13,25.0,35.83,10.83,1
10.26,12,17,11,High,Rain,Low,20,60.04,75.81,15.77,1
2.29,19,2,11,Medium,Clear,Medium,12,35.16,39.31,4.15,0
7.48,20,29,8,High,Clear,Medium,12,56.92,72.08,15.16,1
5.61,19,4,4,High,Rain,Low,10,48.44,66.91,18.47,1
5.59,30,8,6,Low,Rain,Medium,11,59.36,69.87,10.51,0
1.33,6,29,9,Medium,Clear,Low,11,18.32,26.98,8.66,1
9.73,21,15,1,Low,Clear,High,17,66.92,84.5,17.58,1
10.77,18,5,11,Medium,Rain,High,9,68.08,79.52,11.44,0
0.63,11,15,10,Low,Rain,Medium,16,20.52,31.04,10.52,1
2.55,24,2,11,Low,Clear,Medium,11,41.2,44.54,3.34,0
10.89,29,9,2,Low,Clear,Medium,10,79.56,87.26,7.7,0
6.82,21,28,11,Medium,Clear,Medium,20,55.28,68.29,13.01,1
2.23,7,8,7,Low,Clear,Medium,16,22.92,24.74,1.82,0
2.83,7,26,7,Medium,Clear,Medium,12,25.32,38.63,13.31,1
8.09,18,16,2,High,Clear,High,17,57.36,81.39,24.03,1
8.84,25,19,6,Medium,Clear,Low,21,67.36,75.83,8.47,0
7.39,14,21,4,Low,Clear,Medium,12,50.56,58.45,7.89,0
11.46,14,16,11,Low,Rain,High,11,66.84,75.31,8.47,0
6.18,31,1,4,High,Rain,High,18,62.72,86.91,24.19,1
3.95,5,27,3,Medium,Rain,High,15,27.8,53.3,25.5,1
5.99,7,14,11,Low,Rain,Medium,18,37.96,45.72,7.76,1
4.64,9,19,3,High,Storm,Medium,10,34.56,63.91,29.35,1
3.08,35,16,10,Low,Clear,Low,21,54.32,58.4,4.08,0
1.03,20,19,11,Low,Clear,Medium,8,31.12,38.86,7.74,1
4.55,9,10,4,Low,Rain,Low,12,34.2,44.65,10.45,1
8.68,14,25,8,Low,Clear,Medium,17,55.72,64.55,8.83,0
0.71,35,6,9,Low,Clear,High,15,44.84,52.32,7.48,0
5.55,26,19,6,Medium,Storm,High,13,55.2,78.86,23.66,1
7.91,11,17,8,Low,Clear,Medium,22,49.64,55.18,5.54,0
7.52,12,15,2,Medium,Rain,Low,13,49.08,62.95,13.87,1
9.43,7,0,6,Medium,Clear,Medium,18,51.72,61.16,9.44,0
9.82,28,11,6,High,Clear,Low,14,74.28,87.55,13.27,0
8.68,9,1,7,Low,Rain,Low,14,50.72,50.2,-0.52,0
1.68,13,15,11,Medium,Rain,High,19,26.72,42.35,15.63,1
5.96,15,20,10,Low,Clear,Medium,13,45.84,54.36,8.52,0
7.44,24,15,7,Medium,Clear,Low,13,60.76,64.63,3.87,0
3.32,23,22,5,Low,Clear,Medium,19,43.28,49.17,5.89,0
0.99,29,10,5,Medium,Clear,Low,9,39.96,51.28,11.32,1
3.07,14,9,1,Low,Clear,Medium,14,33.28,45.42,12.14,1
5.73,16,13,7,Medium,Clear,Low,12,45.92,54.69,8.77,0
5.26,17,6,3,Low,Clear,Low,15,45.04,53.24,8.2,0
2.53,6,24,10,Low,Clear,Medium,16,23.12,29.1,5.98,1
9.98,27,24,9,Medium,Clear,Medium,14,73.92,86.25,12.33,0
11.15,21,12,11,Low,Clear,Medium,22,72.6,82.12,9.52,0
2.82,19,23,11,Medium,Clear,High,21,37.28,53.8,16.52,1
11.19,35,0,5,Medium,Clear,High,10,86.76,102.49,15.73,0
0.71,10,4,5,Medium,Rain,High,17,19.84,33.37,13.53,1
11.14,35,8,7,Medium,Storm,High,12,86.56,110.75,24.19,1
11.45,26,11,5,Medium,Rain,High,18,78.8,95.03,16.23,1
0.64,11,6,4,High,Clear,High,15,20.56,40.11,19.55,1
9.27,26,15,8,Low,Rain,Low,22,70.08,77.36,7.28,0
11.66,28,23,5,Medium,Clear,Low,22,81.64,90.02,8.38,0
10.92,16,13,11,Medium,Clear,Medium,8,66.68,76.11,9.43,0
11.66,15,13,3,Low,Rain,High,9,68.64,86.21,17.57,1
6.83,30,1,5,Low,Clear,High,8,64.32,67.9,3.58,0
1.4,9,8,6,Low,Rain,Medium,19,21.6,27.6,6.0,1
10.27,5,24,10,Medium,Clear,High,11,53.08,70.33,17.25,1
7.56,25,24,7,Low,Clear,Medium,18,62.24,72.02,9.78,0
7.57,33,3,1,Medium,Clear,Medium,12,70.28,86.59,16.31,1
5.3,20,0,4,Medium,Rain,Low,12,48.2,57.75,9.55,0
7.08,9,24,10,Medium,Clear,Medium,17,44.32,56.92,12.6,1
2.27,21,5,3,Low,Clear,Low,19,37.08,44.0,6.92,0
9.01,12,17,4,Medium,Clear,Low,16,55.04,61.59,6.55,0
1.36,30,24,2,Medium,Storm,Medium,16,42.44,67.22,24.78,1
8.89,23,23,8,Low,Clear,Low,19,65.56,70.01,4.45,0
10.26,15,16,2,Low,Storm,High,10,63.04,87.63,24.59,1
5.93,24,11,5,Low,Clear,Medium,16,54.72,55.7,0.98,0
6.36,25,23,8,High,Clear,Medium,12,57.44,72.53,15.09,1
4.09,26,20,10,Low,Clear,Low,10,49.36,53.33,3.97,0
11.65,16,25,3,Low,Rain,High,12,69.6,90.63,21.03,1
8.93,22,15,4,Low,Clear,Medium,10,64.72,71.88,7.16,0
4.74,6,28,2,Low,Clear,Medium,12,31.96,45.23,13.27,1
2.51,17,23,5,Low,Clear,Medium,8,34.04,42.7,8.66,1
3.03,16,1,11,Medium,Rain,Medium,19,35.12,44.66,9.54,1
5.84,21,8,4,Medium,Clear,Medium,13,51.36,63.72,12.36,1
11.34,34,23,3,Medium,Clear,Medium,17,86.36,101.52,15.16,0
8.94,34,3,5,Low,Clear,High,19,76.76,82.13,5.37,0
2.98,19,21,10,Medium,Clear,Medium,20,37.92,51.96,14.04,1
10.38,25,10,7,Medium,Rain,High,9,73.52,91.99,18.47,1
4.85,8,6,7,Medium,Clear,Medium,15,34.4,40.69,6.29,0
10.29,19,16,9,High,Storm,Low,14,67.16,89.15,21.99,1
3.28,26,27,8,Low,Rain,Medium,13,46.12,56.87,10.75,1
7.61,26,26,7,Medium,Clear,Medium,20,63.44,76.88,13.44,1
11.16,34,12,7,Medium,Rain,Medium,9,85.64,96.29,10.65,0
3.47,19,0,6,Low,Clear,High,12,39.88,48.62,8.74,1
8.47,33,26,2,Medium,Clear,Medium,19,73.88,94.47,20.59,1
11.85,35,26,5,Low,Clear,High,13,89.4,99.71,10.31,0
2.23,22,18,10,Low,Rain,Low,9,37.92,44.66,6.74,0
1.52,7,18,1,Medium,Clear,Medium,10,20.08,41.11,21.03,1
8.25,16,15,10,Medium,Rain,Low,12,56.0,64.0,8.0,0
4.41,28,0,7,High,Clear,Medium,11,52.64,64.3,11.66,1
1.32,23,4,4,High,Clear,Medium,18,35.28,52.4,17.12,1
5.97,34,4,2,Low,Storm,Medium,10,64.88,82.36,17.48,1
9.17,30,27,9,Medium,Clear,Medium,19,73.68,82.93,9.25,0
3.78,6,1,1,High,Clear,Low,12,28.12,45.68,17.56,1
4.35,31,16,6,Low,Rain,Low,9,55.4,65.09,9.69,0
10.23,16,10,2,Medium,Clear,Medium,8,63.92,83.05,19.13,1
6.48,30,0,10,High,Rain,Low,17,62.92,74.65,11.73,0
10.19,20,27,3,Low,Rain,Medium,19,67.76,81.33,13.57,1
5.63,19,0,9,High,Clear,Medium,10,48.52,60.6,12.08,1
11.46,7,25,7,Medium,Clear,High,12,59.84,79.44,19.6,1
7.98,8,23,1,High,Storm,High,19,46.92,86.2,39.28,1
1.83,23,23,8,Medium,Rain,Medium,21,37.32,54.85,17.53,1
10.68,22,4,10,Medium,Clear,High,18,71.72,85.52,13.8,0
6.13,22,26,3,Medium,Clear,Medium,17,53.52,67.08,13.56,1
2.13,9,17,11,Low,Clear,Low,19,24.52,26.02,1.5,0
2.26,20,12,9,Medium,Clear,High,12,36.04,48.05,12.01,1
8.41,6,20,9,High,Clear,Medium,8,46.64,62.6,15.96,1
1.04,9,10,4,High,Clear,Medium,16,20.16,35.8,15.64,1
3.8,20,8,2,High,Clear,Medium,16,42.2,61.68,19.48,1
2.11,24,8,5,Medium,Clear,High,20,39.44,53.32,13.88,1
5.57,25,17,9,Medium,Rain,Medium,11,54.28,67.95,13.67,1
5.27,35,18,7,Medium,Clear,High,21,63.08,80.12,17.04,1
6.5,31,7,8,Medium,Clear,Medium,15,64.0,72.9,8.9,0
3.72,16,7,9,Medium,Clear,High,14,37.88,48.93,11.05,1
0.87,29,28,4,Low,Clear,Medium,22,39.48,50.46,10.98,1
7.57,7,15,1,Low,Storm,Medium,16,44.28,63.26,18.98,1
4.8,31,25,10,Medium,Clear,High,9,57.2,68.58,11.38,0
7.99,16,9,7,Low,Clear,Low,11,54.96,58.05,3.09,0
1.75,28,8,7,Low,Storm,Medium,16,42.0,56.64,14.64,1
0.66,35,8,7,Low,Clear,High,11,44.64,53.38,8.74,0
3.36,26,15,10,Medium,Clear,High,10,46.44,59.66,13.22,1
5.75,33,23,9,High,Rain,Medium,12,63.0,80.92,17.92,1
5.03,5,15,8,Medium,Rain,Medium,15,32.12,47.45,15.33,1
9.82,10,8,9,High,Clear,Low,9,56.28,68.87,12.59,1
4.85,24,28,4,High,Clear,Medium,15,50.4,71.58,21.18,1
6.6,21,17,8,Low,Clear,Medium,18,54.4,60.79,6.39,0
7.33,8,11,11,Low,Clear,High,14,44.32,52.58,8.26,0
0.75,27,0,3,Low,Clear,Medium,18,37.0,41.77,4.77,0
6.42,6,16,7,Low,Rain,Medium,17,38.68,48.39,9.71,1
4.47,35,18,8,Medium,Clear,Medium,15,59.88,69.4,9.52,0
5.34,9,27,6,Low,Rain,High,22,37.36,51.91,14.55,1
1.65,18,6,11,High,Rain,Medium,17,31.6,52.24,20.64,1
9.5,30,4,5,Medium,Rain,Low,20,75.0,82.7,7.7,0
11.34,20,29,3,Low,Rain,Medium,17,72.36,83.25,10.89,0
0.76,28,16,2,High,Clear,Medium,22,38.04,59.17,21.13,1
7.42,26,0,10,High,Clear,Medium,14,62.68,73.68,11.0,0
9.28,34,3,8,Medium,Clear,Medium,10,78.12,85.44,7.32,0
3.78,19,14,7,Medium,Clear,Low,10,41.12,45.07,3.95,0
9.56,35,18,5,High,Clear,Medium,22,80.24,97.71,17.47,1
7.77,21,7,5,Medium,Rain,Medium,19,59.08,69.89,10.81,0
11.19,32,10,11,High,Clear,Medium,12,83.76,97.81,14.05,0
11.78,27,22,8,Low,Clear,Medium,14,81.12,88.82,7.7,0
0.99,9,29,11,Medium,Rain,Medium,8,19.96,35.61,15.65,1
5.62,24,14,9,Medium,Clear,Low,22,53.48,60.01,6.53,0
6.79,32,12,9,Low,Clear,Low,14,66.16,68.11,1.95,0
2.19,8,10,7,Low,Clear,Medium,13,23.76,28.72,4.96,1
4.37,30,4,3,Low,Clear,High,11,54.48,66.97,12.49,1
11.86,8,1,8,Low,Rain,Low,9,62.44,66.08,3.64,0
0.69,32,25,8,Low,Clear,Low,19,41.76,49.01,7.25,0
5.7,29,1,6,Low,Clear,High,11,58.8,64.91,6.11,0
10.19,9,24,1,Medium,Clear,Low,9,56.76,74.04,17.28,1
4.22,27,7,11,Medium,Clear,High,22,50.88,68.17,17.29,1
6.02,8,20,10,Medium,Clear,High,16,39.08,54.0,14.92,1
11.75,22,28,4,Low,Clear,Low,9,76.0,83.6,7.6,0
5.96,33,22,6,Medium,Rain,Low,12,63.84,72.71,8.87,0
2.01,11,21,2,Low,Rain,High,16,26.04,44.81,18.77,1
1.09,10,7,11,Low,Clear,Low,11,21.36,22.55,1.19,0
11.37,18,17,3,Medium,Clear,Medium,22,70.48,85.95,15.47,1
3.56,16,19,5,High,Rain,Low,21,37.24,55.34,18.1,1
6.3,6,12,5,High,Clear,Medium,21,38.2,54.25,16.05,1
1.54,19,1,3,Medium,Clear,High,15,32.16,48.97,16.81,1
5.37,13,27,7,Medium,Clear,Medium,22,41.48,51.88,10.4,1
11.2,8,5,11,Medium,Clear,Low,12,59.8,65.78,5.98,0
6.28,13,29,10,Medium,Storm,Medium,16,45.12,65.95,20.83,1
11.67,5,27,6,Low,Clear,Medium,19,58.68,67.33,8.65,0
3.48,33,0,2,Low,Storm,Low,15,53.92,67.2,13.28,1
6.3,35,22,10,High,Rain,Medium,20,67.2,85.69,18.49,1
10.38,16,19,3,High,Storm,Medium,9,64.52,90.89,26.37,1
5.65,32,6,11,Low,Rain,Low,14,61.6,66.44,4.84,0
3.71,19,24,5,Low,Rain,High,20,40.84,56.64,15.8,1
10.34,33,3,6,Low,Clear,Medium,10,81.36,84.7,3.34,0
4.98,10,7,5,Medium,Rain,Low,13,36.92,45.29,8.37,1
6.6,13,28,6,Low,Clear,Low,22,46.4,50.56,4.16,0
11.73,27,22,2,Medium,Rain,Medium,17,80.92,102.33,21.41,1
2.64,11,3,7,Low,Clear,Medium,13,28.56,32.28,3.72,0
3.97,30,4,5,Low,Clear,Low,13,52.88,52.95,0.07,0
0.86,18,7,10,Low,Clear,Medium,11,28.44,34.57,6.13,1
5.01,17,2,6,Medium,Clear,Medium,19,44.04,52.73,8.69,0
2.8,19,5,11,Low,Clear,Low,9,37.2,35.13,-2.07,0
8.32,29,17,4,Medium,Clear,Medium,11,69.28,81.78,12.5,0
2.59,5,0,4,Medium,Clear,Medium,9,22.36,29.44,7.08,1
8.26,28,8,1,Medium,Clear,Medium,19,68.04,84.92,16.88,1
3.53,29,9,9,Low,Clear,High,22,50.12,52.62,2.5,0
4.59,30,29,1,Medium,Clear,Low,9,55.36,73.55,18.19,1
4.51,35,29,4,Low,Clear,Low,22,60.04,69.26,9.22,0
8.74,29,25,11,Medium,Clear,Low,21,70.96,79.74,8.78,0
5.86,21,10,7,Medium,Clear,Medium,15,51.44,58.11,6.67,0
4.65,19,15,7,High,Clear,Medium,8,44.6,64.51,19.91,1
10.31,17,15,9,High,Storm,Low,18,65.24,88.55,23.31,1
7.08,30,25,9,Medium,Clear,Medium,15,65.32,76.26,10.94,0
2.96,17,22,10,High,Clear,High,20,35.84,56.72,20.88,1
10.85,22,27,8,Low,Clear,Medium,12,72.4,76.84,4.44,0
4.44,7,16,5,Medium,Rain,Medium,16,31.76,45.91,14.15,1
0.95,14,27,2,Low,Clear,Medium,21,24.8,36.46,11.66,1
6.19,13,22,5,Low,Clear,Medium,18,44.76,53.49,8.73,0
1.93,18,22,8,Medium,Clear,Medium,17,32.72,46.17,13.45,1
3.24,20,19,3,Medium,Clear,Medium,22,39.96,54.62,14.66,1
9.09,27,10,8,Medium,Clear,Medium,15,70.36,77.23,6.87,0
